,class,transformed_tweet,len_word,num_word,positive_score,negative_score,sentiment
14359,2,bey lost ring met gala jay found amp instead giving back gave mock proposal http 8230,85,16,0.117,0.249,0.0
14360,2,8230,4,1,0.0,0.0,0.0
14361,1,bitch bruhhh 8221 nigga nigga 128541 128540 128536,50,8,0.0,0.352,0.0
14362,1,twitter jail pointless suppose tweet need instagram jail hoes shout shout fucking 8230,86,13,0.0,0.0,-0.26249999999999996
14363,2,iphone 2 million times storage 1969 apollo 11 spacecraft computer went moon throw bird,86,14,0.0,0.0,0.0
14364,1,anybody trashes neighborhood perceived injustice fucking moron ferguson,71,8,0.0,0.545,-0.8
14365,2,8230,4,1,0.0,0.0,0.0
14366,1,like issue formal apology israel piece shit president retarded secretary 8230,77,11,0.206,0.406,-0.5
14367,1,8230,4,1,0.0,0.0,0.0
14368,2,yankees would letting polanco sit minor leagues w 8230,54,9,0.0,0.0,-0.05
14369,1,gon na start web md site three diagnosis quit pussy lay drugs call 911,70,14,0.0,0.0,0.0
14370,1,happy valentine 8217 day big booty bitches 10084,48,8,0.272,0.287,0.4
14371,1,yeah fuck lunch eat pussy staircase foriegn language hallway,60,9,0.173,0.276,-0.4
14372,1,8230,4,1,0.0,0.0,0.0
14373,2,luv riding metronorth sour drunk yankees fans loss toobad metsfan queensallday,78,11,0.0,0.343,-0.325
14374,2,8230,4,1,0.0,0.0,0.0
14375,1,,0,0,0.0,0.0,0.0
14376,1,hank baskett cheated tranny got shoutout,40,6,0.0,0.398,0.0
14377,2,stars wink knowingly smile see two lovers kissing secluded bridge balmy autumn nig 8230,87,14,0.466,0.0,0.2
14378,2,like weather right scaring lol yellow,37,6,0.473,0.259,0.36190476190476195
14379,1,tweet like nigger,17,3,0.321,0.551,0.0
14380,1,never think bitch mine,22,4,0.506,0.0,0.0
14381,1,bigsean terrible hip hop dead,29,5,0.0,0.712,-0.6
14382,1,got 99 problems bitch ai one goes bitch niggas rns,50,10,0.0,0.679,0.0
14383,1,2014alyssa hahaha look tryin bitch lol nice try though haha,59,10,0.581,0.181,0.45
14384,1,8221 girl behind bar ai hoe,27,6,0.0,0.0,-0.4
14385,1,hoe internet hoe irl,20,4,0.0,0.0,0.0
14386,1,kanye gt tupac serious yep bitch keep moving,44,8,0.321,0.381,-0.3333333333333333
14387,1,smoke wit bitch nap let play music bet 100 turn boosie slow shit 128530,71,14,0.115,0.356,-0.25
14388,1,damn rico ass hit hoe point 128175 10004 65039,46,9,0.0,0.47,0.0
14389,1,floyd mayweather stay badd bitch lol,36,6,0.264,0.358,0.8
14390,1,lil stupid ass bitch aint fuckin wit,36,7,0.0,0.728,-0.7999999999999999
14391,2,smoking isnt game could get killed monkey see monkey dooo smoke smoker reason,77,13,0.0,0.273,-0.17500000000000004
14392,2,rt slope 30 still feel 17,25,6,0.0,0.0,0.0
14393,1,according data bitch ass nigga,30,5,0.0,0.709,0.0
14394,2,bird throw birdgang eaglesnation,32,4,0.0,0.0,0.0
14395,1,niggas w bitch tendencies lt,28,5,0.0,0.756,0.0
14396,1,real niggas move silence bitch niggas make scene cuz really wit violence,72,12,0.0,0.619,0.2
14397,1,sorry people names fuckin stupid parents get flyin bitch slap naming kids like 8230,83,14,0.19,0.394,-0.6499999999999999
14398,1,,0,0,0.0,0.0,0.0
14399,1,bitches talking ride die every nigga talk bitch done died like 8 times already,78,14,0.097,0.591,0.0
14400,1,girls 6 0 talking catching feelings bitch need catch td pass throw smh,70,13,0.0,0.404,0.6
14401,1,real niggas let real bitch cum first 128527 128069 128166 128166,64,11,0.0,0.408,0.21666666666666667
14402,1,street nigga love nobody ai day one bitch nigga,47,9,0.28,0.253,0.5
14403,2,,0,0,0.0,0.0,0.0
14404,1,us calling females hoes dressing bunnies cats halloween discourage one bit lol 8221 g 8230,90,15,0.159,0.159,0.8
14405,1,like seat also assume woman contributes sex convo means pussy open f 8230,73,13,0.185,0.0,0.0
14406,1,want black guy thats 6 9 wears jordans tattoos bitch thats created player 2k,76,14,0.205,0.236,-0.16666666666666666
14407,2,,0,0,0.0,0.0,0.0
14408,1,bitches cant finish 6 inch sub want 12 inch dick,48,10,0.09,0.497,0.0
14409,1,see passed drunk ht 8230,24,5,0.0,0.375,-0.5
14410,2,last 5 hours rt last hour half work trash existing,50,10,0.0,0.0,-0.05555555555555555
14411,1,,0,0,0.0,0.0,0.0
14412,1,bitch,5,1,0.0,1.0,0.0
14413,1,every nigga new hoe da next niggas old hoe,42,9,0.0,0.231,0.07878787878787878
14414,2,favorite episode friends one blacks mysteriously vanish unemployed white people find affordable ho 8230,103,14,0.337,0.0,0.16666666666666666
14415,1,white girls date black guys hate black culture let stupid ass white girlfriends talk shit say nig 8230,102,18,0.0,0.504,-0.30476190476190473
14416,1,whalelookyhere trying cat fish like nuh uh bitch get back,57,10,0.175,0.266,0.0
14417,1,justinmiculka01 shoot pussy ima beat face asphalt,49,7,0.0,0.286,0.0
14418,1,hoe smashed whole team 8221 128557 c 128514 h 128557 128514 l 128557 l 128514 8221 lmao fools 128514 128514 128514 128514,121,22,0.169,0.139,0.4
14419,2,graceishuman rhiannonrevolts yellow face,40,4,0.0,0.0,0.0
14420,1,hate niggas get mad cuz fucked girl really happy showed bitch unloyal,69,12,0.144,0.64,-0.30624999999999997
14421,1,aries taurus gemini cancer leo virgo libra scorpio sagittarius capricorn aq 8230,80,12,0.0,0.286,0.0
14422,2,ht 8230,7,2,0.0,0.0,0.0
14423,2,8230,4,1,0.0,0.0,0.0
14424,2,8230,4,1,0.0,0.0,0.0
14425,1,rt bleekbrown miramar baddest hoes shid hoes looking like college,65,10,0.217,0.0,0.0
14426,2,iwanttopunchpeoplewho mock god,30,3,0.356,0.475,0.0
14427,2,,0,0,0.0,0.0,0.0
14428,1,,0,0,0.0,0.0,0.0
14429,1,valentines day extra christmas bitches blood,44,6,0.0,0.438,0.0
14430,1,,0,0,0.0,0.0,0.0
14431,1,,0,0,0.0,0.0,0.0
14432,1,,0,0,0.0,0.0,0.0
14433,1,asking kids brought apple teacher 128514 128514 128514 queer,60,9,0.0,0.0,0.0
14434,2,call free bird,14,3,0.623,0.0,0.4
14435,1,,0,0,0.0,0.0,0.0
14436,2,asked betances game 8217 like starter someday 8220 yankees ever asked would 8217 r 8230,87,15,0.161,0.0,-0.4
14437,1,tell citizen kane best movie time go watch caddyshack pretentious film school cunt,82,13,0.228,0.174,0.35
14438,1,whoever called lowest common denominator stupid pussy number probably mature definitely 8230,92,12,0.343,0.303,-0.24999999999999997
14439,1,,0,0,0.0,0.0,0.0
14440,1,aint fucking feeding supporting opinion irrelevant bitch,56,7,0.0,0.562,-0.2833333333333333
14441,1,muhammad ali roy gracie hoe,27,5,0.0,0.0,0.0
14442,1,hoes fucking us niggas got news monogamous niggas yo bitch fucking anonymous niggas,83,13,0.0,0.568,-0.6
14443,1,real nigga shit bitches need slapped,36,6,0.0,0.652,0.0
14444,2,always get drunk pass start making colored duct tape,52,9,0.0,0.231,-0.5
14445,1,idoclyfe last one trash,23,4,0.0,0.0,0.0
14446,1,,0,0,0.0,0.0,0.0
14447,1,,0,0,0.0,0.0,0.0
14448,1,come get yo hoe,15,4,0.0,0.0,0.0
14449,1,always text besties like bitch call got scoop 128064 128553 128553 128553 128514 128514 128514 128514,101,16,0.196,0.182,0.0
14450,1,bitches got pretty pussy 128516 128516 128516 128540 128540 128540,66,10,0.212,0.258,0.25
14451,2,best way make hillbilly something tell ca,41,7,0.412,0.0,1.0
14452,1,nine times outta ten bitch using unclean brushes ten clients ca beat faced 8230,79,14,0.0,0.226,0.0
14453,1,least ai broke bitch,20,4,0.0,0.767,-0.3
14454,1,,0,0,0.0,0.0,0.0
14455,1,jackie old bamma ass bitch,26,5,0.0,0.709,0.1
14456,1,tell bitches always 128141,26,4,0.0,0.565,0.0
14457,2,rt bradthor know twinkies old earth happened benghazi,53,8,0.0,0.0,0.1
14458,1,smell like weed bitch smell like sober,38,7,0.391,0.297,0.1
14459,2,,0,0,0.0,0.0,0.0
14460,1,8230,4,1,0.0,0.0,0.0
14461,1,lol tweet lose,14,3,0.431,0.415,0.8
14462,2,crooked number followed shut frame love yankees,47,7,0.524,0.0,0.25
14463,2,grinding yankees,16,2,0.0,0.0,0.0
14464,1,,0,0,0.0,0.0,0.0
14465,1,ai hoe,6,2,0.0,0.0,0.0
14466,2,8230,4,1,0.0,0.0,0.0
14467,1,hoes gon come amp amp go feel 8221 boy lol,42,10,0.237,0.0,0.8
14468,1,denzy hoe 128514 128514 128514,30,5,0.0,0.0,0.0
14469,1,females days like anything freaky niggas gossip like bitches,60,9,0.27,0.568,0.0
14470,1,love mary jane codine love hoes,31,6,0.677,0.0,0.5
14471,1,hoe ai judging get hurt someone process straight ab,51,9,0.154,0.276,0.2
14472,2,last two songs songs sake whiteironband coming next,51,8,0.0,0.0,0.0
14473,1,tweet like bitch broke heart,28,5,0.225,0.595,0.0
14474,1,niggas gossip like hoes bitches,31,5,0.217,0.696,0.0
14475,1,thatonegirlpink naw bitches want attention respect real women want respect truth,80,11,0.555,0.195,0.2
14476,2,8220 daddy batman 8217 parents 8221 8220 8221 8220 superman 8217 8221 8220 8221 8220 going die 8221 8220 sad ho 8230,116,22,0.0,0.259,-0.5
14477,1,unfollow got app bitch,22,4,0.0,0.559,0.0
14478,2,gasoline daddy yankee 128175 128076,35,5,0.0,0.0,0.0
14479,2,green yellow wayne 128155 128154 128175 128175 128175 128175,60,9,0.0,0.0,-0.1
14480,1,birds feather flock 2gether hoes friends hoes bitter women bitter ones haters hater 8230,88,14,0.131,0.489,-0.1
14481,2,sick head colds suuuck top justusabbott challange beer chug 128567 128567,73,11,0.128,0.234,-0.10714285714285715
14482,1,bitches slutty enough without costumes lol damn,47,7,0.153,0.644,0.4
14483,1,used chase hoes dollar igns,27,5,0.0,0.0,0.0
14484,1,money hungry man bitches ca nuffin,34,6,0.0,0.438,0.0
14485,1,,0,0,0.0,0.0,0.0
14486,1,thanks,6,1,1.0,0.0,0.2
14487,1,pull ex make bitch mad 128514 128514 128128 128128,50,9,0.0,0.5,-0.625
14488,1,,0,0,0.0,0.0,0.0
14489,1,fellas remember stock thermals timbs dykes buy,46,7,0.0,0.0,0.0
14490,1,tonyjohns000 johns honest got hoes different area codes,55,8,0.32,0.0,0.3
14491,1,beyonc 233 trash,16,3,0.0,0.0,0.0
14492,2,wiz garbage put trash known beyonc 233 put dumpster known vmas,62,11,0.0,0.138,0.0
14493,1,vivalaquintaa yes love like pussy money weed,44,7,0.701,0.0,0.5
14494,1,follow spree cunts retweet followmebeau,39,5,0.0,0.494,0.0
14495,1,youngpeezyy 512jorge bitch,26,3,0.0,0.655,0.0
14496,1,hoes trynna gay lmao,20,4,0.565,0.0,0.5083333333333333
14497,1,ate pussy first time today say think may new favorite food michigan,67,12,0.214,0.0,0.29545454545454547
14498,1,nice girls bitches asshole girls want dick womanlogic,53,8,0.268,0.471,0.6
14499,1,people congratulate losing weight health reality lost weight could fuck hot bitches 8230,88,13,0.136,0.523,-0.07500000000000001
14500,1,unlike lot bros actually care girl love called pussy called 8230,64,11,0.451,0.0,0.25
14501,2,,0,0,0.0,0.0,0.0
14502,1,,0,0,0.0,0.0,0.0
14503,1,,0,0,0.0,0.0,0.0
14504,1,,0,0,0.0,0.0,0.0
14505,1,rt broski5519 hoes,18,3,0.0,0.0,0.0
14506,1,call 1st thing da let know dat pussy yo mind,44,10,0.0,0.0,0.0
14507,1,lmao bitches hate u still follow u,34,7,0.289,0.563,-0.10000000000000003
14508,1,niggas dat get pussy usually ones thirstin big ugly bitches givin confidence 8230,81,13,0.151,0.438,-0.31666666666666665
14509,1,sum u bitches old braces,24,5,0.0,0.565,0.1
14510,1,nigga need fuck bitch,21,4,0.0,0.785,-0.4
14511,1,hoes,4,1,0.0,0.0,0.0
14512,1,ca trust none bitches trust none hoes 9995,42,8,0.661,0.0,0.0
14513,2,8230,4,1,0.0,0.0,0.0
14514,2,getting painful experience like crossing monkey bars let go point order move 8230,81,13,0.152,0.177,-0.375
14515,1,,0,0,0.0,0.0,0.0
14516,1,soulja boy bitch aggravating 128553 128553 128553 nagging amp shit hope ion sound like 128514 128514 128564,107,17,0.188,0.429,0.1
14517,1,could tried money feels better pussy ever,41,7,0.326,0.0,0.5
14518,2,113 days yankees pitchers catchers report,41,6,0.0,0.0,0.0
14519,1,pussy grab booty love booty appreciate booty,44,7,0.58,0.0,0.5
14520,1,huntermoore cunt still talking holy fuck get breast cancer already,66,10,0.0,0.613,-0.4
14521,1,,0,0,0.0,0.0,0.0
14522,1,want popcorn hoes bol,21,4,0.302,0.0,0.0
14523,1,faggot lil attention whore fuck mute,36,6,0.0,0.803,-0.4
14524,1,wildblood817 seen look like talk shit dirt looking bitch,56,9,0.145,0.566,-0.2
14525,1,drink beurs kid plus ur faggot anyways,38,7,0.0,0.423,0.0
14526,2,abel 43 yrs old beaner working home depot want hang major l,59,12,0.115,0.0,0.08125
14527,1,chava needs stay lane keep sending gyro hell dont want big boys dirt infest ass beaner,86,16,0.0,0.494,0.0
14528,1,dont get drafted squad gon na problems drop faggot jesus,56,10,0.0,0.568,0.0
14529,1,kill beaner,11,2,0.0,0.825,0.0
14530,1,,0,0,0.0,0.0,0.0
14531,1,wake morning give head bitch 128514 128557 8221,47,8,0.0,0.352,0.0
14532,1,fuck dat bitch,14,3,0.0,0.88,-0.4
14533,1,like blowing loud wit bad bitches 128111,40,7,0.18,0.532,-0.29999999999999993
14534,1,ai hoe 128581 blood 128137,26,5,0.0,0.0,0.0
14535,1,roll let get high let get high bitch,36,8,0.0,0.352,0.16
14536,1,popping life fame 2 bitches stalking life bitches ai thang 2,60,11,0.174,0.467,0.0
14537,1,,0,0,0.0,0.0,0.0
14538,1,hoes would never get skin,25,5,0.0,0.0,0.0
14539,1,8230,4,1,0.0,0.0,0.0
14540,1,bruh said black girls pussy taste like attitudes arguments lol,62,10,0.353,0.18,0.3166666666666667
14541,1,wan na skinny amp fit sike thick bitches got going ass2fat thundathighs jellyrolls imstillsexy,94,14,0.136,0.212,-0.03333333333333335
14542,1,humbleteej trillsmith onthewrite shut bitch ass got something say mention peezy eyed bit 8230,93,14,0.0,0.378,0.0
14543,2,,0,0,0.0,0.0,0.0
14544,1,hang hoe gon na turn hoe,24,6,0.0,0.0,0.0
14545,1,pussy looks like died six months ago,36,7,0.225,0.324,0.0
14546,2,,0,0,0.0,0.0,0.0
14547,1,ross tha biggest bitch,22,4,0.0,0.559,0.0
14548,1,sympathy people bitch situations get,36,5,0.269,0.409,0.0
14549,1,fuck bitch,10,2,0.0,1.0,-0.4
14550,1,karma bitch dish ca take 128583,31,6,0.0,0.432,0.0
14551,1,,0,0,0.0,0.0,0.0
14552,1,,0,0,0.0,0.0,0.0
14553,1,,0,0,0.0,0.0,0.0
14554,1,,0,0,0.0,0.0,0.0
14555,1,,0,0,0.0,0.0,0.0
14556,2,,0,0,0.0,0.0,0.0
14557,2,,0,0,0.0,0.0,0.0
14558,1,,0,0,0.0,0.0,0.0
14559,2,,0,0,0.0,0.0,0.0
14560,1,,0,0,0.0,0.0,0.0
14561,1,,0,0,0.0,0.0,0.0
14562,1,brandonspears cunt brandon cunt,31,4,0.0,0.762,0.0
14563,2,,0,0,0.0,0.0,0.0
14564,1,tonight bitch tonight,21,3,0.0,0.655,0.0
14565,2,reports say female victim shot waiting oreo mcflurry,52,8,0.0,0.231,-0.037500000000000006
14566,1,8230,4,1,0.0,0.0,0.0
14567,1,money ca buy love pay pussy 8221,32,7,0.396,0.132,0.5
14568,1,tweeting last night dick breath morning,39,6,0.0,0.398,0.0
14569,1,troncat1003 theyre afraid bitch person,38,5,0.0,0.487,-0.6
14570,1,every nigga pressed pussy specially,35,5,0.0,0.0,0.35714285714285715
14571,1,hoes ai leaving ai shit nigga bc yo ai shit nigga n want hoe win,64,15,0.229,0.323,0.13333333333333333
14572,1,wan na hoe 128549,17,4,0.0,0.0,-0.2
14573,2,8230,4,1,0.0,0.0,0.0
14574,1,8221 lmfao ode,14,3,0.636,0.0,0.0
14575,1,probably fucked yo bitch homie,30,5,0.0,0.732,-0.6
14576,1,girl let russ pay pussy never see meanwhile read nigga tweet 8230,65,12,0.0,0.113,0.0
14577,1,128514 128514 128514 think im high naaa maddd toe im diein 128557 hear naa damn dawg ol bitch ass toe 128557 128557,115,22,0.0,0.345,0.16
14578,1,128514 128514 128514 128553 9996 65039 bad bitch im logged everybody shit 8221 hell yeaa seen tiff tweet f 8230,111,20,0.0,0.508,-0.44999999999999996
14579,1,wussup bitch 8221 cooling hoe,29,5,0.0,0.487,0.0
14580,1,wussup bitch 8221 nun finna take,32,6,0.0,0.432,0.0
14581,1,stupid ass toe dog dam 8221 128514 128514 bitch mad toe 128553 dumb hoe yo toe aint wan na stomped,98,20,0.0,0.534,-0.49999999999999994
14582,1,1inkkofrosess bojieasx ohh bitch might pass lol,47,7,0.241,0.328,0.8
14583,1,1inkkofrosess hey hoe,21,3,0.0,0.0,0.0
14584,1,1inkkofrosess yasss bitch,25,3,0.0,0.655,0.0
14585,1,beat tho 128076 bitch im trying bone,36,7,0.0,0.388,0.0
14586,1,fuck title bitch throw ass back ye ye,37,8,0.0,0.684,-0.2
14587,1,francoiskilljoy 202sole might reaction everyone said brand trash yet sh 8230,76,11,0.0,0.0,0.0
14588,1,naw bs tho u lets say 20 u got like 15 bodies u def hoe lol theres debating,75,18,0.29,0.0,0.8
14589,1,hoe cellphone bill 100 month,28,5,0.0,0.0,0.0
14590,1,bitch sweetheart u feel,23,4,0.473,0.418,0.0
14591,1,timrosscomedy feel like tim ross nigger,39,6,0.231,0.398,0.0
14592,1,,0,0,0.0,0.0,0.0
14593,1,,0,0,0.0,0.0,0.0
14594,1,put ya hoes ya girlfriend 128564,32,6,0.0,0.0,0.0
14595,1,rt capotoheaven niggas cheat even know bitch name shit aint cheating,68,11,0.135,0.589,-0.2
14596,1,rt capotoheaven sorority girls absolute worst bitches,53,7,0.0,0.615,-0.4
14597,1,bust dat pussy wide open,24,5,0.0,0.0,-0.05
14598,1,tell bitch dont rt shit unless u,32,7,0.273,0.354,-0.2
14599,1,bitches love wyandanch niggas tell always see yall bitches wit keep frontin 8230,80,13,0.179,0.436,0.5
14600,1,tell girl never eat pussy cus lost means sex boring,51,10,0.0,0.365,-1.0
14601,1,vocatoaster ching chong,23,3,0.0,0.0,0.0
14602,1,like wassup bitch 175 728 728 175 huh nothing thought hoe 728 728 lt 8230,73,15,0.13,0.197,0.0
14603,1,hell yea ill rep shirt fam lol betterwithpets teamdonny hoe 128074 128074,73,12,0.146,0.385,0.15000000000000002
14604,1,fucked car got ta know hoe 128514,33,7,0.0,0.423,-0.6
14605,1,know dana whore get rid rn donate one 8221 bitch 8230,53,11,0.0,0.474,0.0
14606,1,bitches stupid get cheated man wan na go fight girl bitch leave nigga move 8230,79,15,0.0,0.669,-0.5
14607,1,havemercyyy killquana ooh yea gucci1017 getting hoes,52,7,0.0,0.0,0.0
14608,1,bosslifepiff lil stupid lil bitch ai fuckin bug sean voice,58,10,0.0,0.474,-0.7999999999999999
14609,1,call girl bitch get offended u put bad front swear queen,56,11,0.0,0.636,-0.6999999999999998
14610,1,,0,0,0.0,0.0,0.0
14611,1,element number 35 bromine comes number 67 ho holmium therefore bros hoes,72,12,0.206,0.0,0.0
14612,1,,0,0,0.0,0.0,0.0
14613,1,,0,0,0.0,0.0,0.0
14614,1,,0,0,0.0,0.0,0.0
14615,1,,0,0,0.0,0.0,0.0
14616,1,,0,0,0.0,0.0,0.0
14617,1,bros hoes bros girlfriend find good girl needs put everything 8230,66,11,0.225,0.0,0.7
14618,1,kissing girl actually really like feels better fucking sloppy hoe,65,10,0.58,0.0,0.09444444444444443
14619,1,life bitch harsh enough guys need girl make feel better help relieve stress 8230,80,14,0.316,0.371,0.09999999999999999
14620,1,,0,0,0.0,0.0,0.0
14621,1,marilyn monroe biggest hoe time bitches worship like got nobel prize fuc 8230,77,13,0.383,0.187,0.0
14622,1,,0,0,0.0,0.0,0.0
14623,1,sex 1st date dont mean hoe waiting 120 days wont make wife cute pics dont mean happy amp tit 8230,97,20,0.0,0.233,0.16875
14624,1,12 make dreams come true,24,5,0.647,0.0,0.35
14625,1,,0,0,0.0,0.0,0.0
14626,1,,0,0,0.0,0.0,0.0
14627,1,,0,0,0.0,0.0,0.0
14628,1,,0,0,0.0,0.0,0.0
14629,1,,0,0,0.0,0.0,0.0
14630,1,,0,0,0.0,0.0,0.0
14631,1,said like u got money 128514 9995 forget yo ex bitch ai broke 128175,68,14,0.125,0.425,0.0
14632,1,love bffl even smoke bday bitch gone b turntttt fa 128153 128520,64,12,0.247,0.224,0.5
14633,1,bitches turned bitched turned 128121,36,5,0.0,0.714,0.0
14634,1,wan na know bitch hygiene par wipe behind bitch ear put nose flinch got ya 8230,79,16,0.0,0.352,-0.30000000000000004
14635,1,gunna bitch take ya ass home,28,6,0.0,0.646,0.0
14636,1,pink nipples cute looking nasty bitch 128567,44,7,0.208,0.514,-0.19999999999999998
14637,1,blinding bitches yo 8230,24,4,0.0,0.565,0.0
14638,1,candy corn trash 8221 super trash 8221,38,7,0.394,0.0,0.3333333333333333
